step,loss
5706,0.02371722273528576
5707,0.024582546204328537
5708,0.02408021315932274
5709,0.02408829890191555
5710,0.022310402244329453
5711,0.02189471386373043
5712,0.020991960540413857
5713,0.023250728845596313
5714,0.024186421185731888
5715,0.024083761498332024
5716,0.021218596026301384
5717,0.025095418095588684
5718,0.02154901623725891
5719,0.02529517374932766
5720,0.024173827841877937
5721,0.021967729553580284
5722,0.024967046454548836
5723,0.02327362261712551
5724,0.022965118288993835
5725,0.025919174775481224
5726,0.02266061119735241
5727,0.02502192184329033
5728,0.021411582827568054
5729,0.024751579388976097
5730,0.027020957320928574
5731,0.02437596209347248
5732,0.02522474154829979
5733,0.026555243879556656
5734,0.02673427201807499
5735,0.02524711564183235
5736,0.02362009696662426
5737,0.02526053972542286
5738,0.025865325704216957
5739,0.024591563269495964
5740,0.02271980792284012
5741,0.02386208437383175
5742,0.023997511714696884
5743,0.02127905562520027
5744,0.027082471176981926
5745,0.02590981125831604
5746,0.02303064614534378
5747,0.021841898560523987
5748,0.022274767979979515
5749,0.024779805913567543
5750,0.02371780201792717
5751,0.025022484362125397
5752,0.02713082544505596
5753,0.025283779948949814
5754,0.021875763311982155
5755,0.02407774329185486
5756,0.02644101157784462
5757,0.02571682631969452
5758,0.024303622543811798
5759,0.026433691382408142
5760,0.024675151333212852
5761,0.026445208117365837
5762,0.026993315666913986
5763,0.02659437619149685
5764,0.023921029642224312
5765,0.022164473310112953
5766,0.028011662885546684
5767,0.02362273633480072
5768,0.023286180570721626
5769,0.024363014847040176
5770,0.022847475484013557
5771,0.028023986145853996
5772,0.021679162979125977
5773,0.023602955043315887
5774,0.02273300290107727
5775,0.0255803894251585
5776,0.021861393004655838
5777,0.02454139105975628
5778,0.02117018774151802
5779,0.025365585461258888
5780,0.02553809992969036
5781,0.024731168523430824
5782,0.022470850497484207
5783,0.021778380498290062
5784,0.021902721375226974
5785,0.027202162891626358
5786,0.025465739890933037
5787,0.024607360363006592
5788,0.027104048058390617
5789,0.022626694291830063
5790,0.022009307518601418
5791,0.024023091420531273
5792,0.02058364637196064
5793,0.022988460958003998
5794,0.022613221779465675
5795,0.024490397423505783
5796,0.025024626404047012
5797,0.023857789114117622
5798,0.0231404397636652
5799,0.02461489662528038
5800,0.01987394690513611
5801,0.02476648986339569
5802,0.02310112863779068
5803,0.021348919719457626
5804,0.022572064772248268
5805,0.021375039592385292
5806,0.02169138379395008
5807,0.02451547048985958
5808,0.021692078560590744
5809,0.02681332640349865
5810,0.0241243876516819
5811,0.023937076330184937
5812,0.028156712651252747
5813,0.024939285591244698
5814,0.026594294235110283
5815,0.02385631762444973
5816,0.023575011640787125
5817,0.0262470506131649
5818,0.022097256034612656
5819,0.024830475449562073
5820,0.02581523358821869
5821,0.023524843156337738
5822,0.024555280804634094
5823,0.023667111992836
5824,0.02365550585091114
5825,0.023633670061826706
5826,0.022736161947250366
5827,0.026219850406050682
5828,0.0238491203635931
5829,0.021874986588954926
5830,0.021735841408371925
5831,0.025809859856963158
5832,0.022545132786035538
5833,0.02469533309340477
5834,0.025082606822252274
5835,0.02532169781625271
5836,0.023554446175694466
5837,0.025323189795017242
5838,0.026412377133965492
5839,0.02181307040154934
5840,0.02300950512290001
5841,0.020407332107424736
5842,0.02359732985496521
5843,0.02497420832514763
5844,0.0277166236191988
5845,0.02461167238652706
5846,0.02521999552845955
5847,0.02321229688823223
5848,0.0258294977247715
5849,0.026243265718221664
5850,0.023240262642502785
5851,0.025432845577597618
5852,0.021191870793700218
5853,0.02181931585073471
5854,0.02219192311167717
5855,0.024406321346759796
5856,0.023298820480704308
5857,0.022210799157619476
5858,0.026611056178808212
5859,0.024308573454618454
5860,0.02181091345846653
5861,0.02440483495593071
5862,0.026047762483358383
5863,0.023898066952824593
5864,0.024145472794771194
5865,0.024934016168117523
5866,0.023956457152962685
5867,0.025002185255289078
5868,0.023269131779670715
5869,0.02911028265953064
5870,0.021245529875159264
5871,0.02547067031264305
5872,0.024727223441004753
5873,0.021654507145285606
5874,0.024165883660316467
5875,0.023946424946188927
5876,0.024132980033755302
5877,0.02706221677362919
5878,0.026484724134206772
5879,0.022191239520907402
5880,0.022450488060712814
5881,0.025267846882343292
5882,0.02313971146941185
5883,0.025544507429003716
5884,0.024344222620129585
5885,0.02378569170832634
5886,0.024770187214016914
5887,0.02435608021914959
5888,0.025177642703056335
5889,0.021824674680829048
5890,0.02299133501946926
5891,0.023438764736056328
5892,0.02624388597905636
5893,0.02308584935963154
5894,0.02543262019753456
5895,0.021929694339632988
5896,0.0248851515352726
5897,0.02674507535994053
5898,0.024505874142050743
5899,0.025779906660318375
5900,0.02289622277021408
5901,0.02755909040570259
5902,0.025198206305503845
5903,0.021415041759610176
5904,0.02685435675084591
5905,0.02316252887248993
5906,0.0254940427839756
5907,0.02424715831875801
5908,0.022767091169953346
5909,0.02134629897773266
5910,0.025798484683036804
5911,0.023120755329728127
5912,0.024241283535957336
5913,0.024717014282941818
5914,0.024272093549370766
5915,0.023442856967449188
5916,0.02223491668701172
5917,0.022470533847808838
5918,0.023553241044282913
5919,0.019507937133312225
5920,0.022061321884393692
5921,0.02540256641805172
5922,0.023271573707461357
5923,0.02301182970404625
5924,0.020431574434041977
5925,0.022936662659049034
5926,0.025485405698418617
5927,0.02409590221941471
5928,0.02333671599626541
5929,0.026358144357800484
5930,0.025213347747921944
5931,0.02586423046886921
5932,0.02252446673810482
5933,0.025610048323869705
5934,0.025548558682203293
5935,0.02332519181072712
5936,0.026116032153367996
5937,0.02322336845099926
5938,0.02558394894003868
5939,0.024384867399930954
5940,0.022193007171154022
5941,0.024935156106948853
5942,0.027082271873950958
5943,0.022894814610481262
5944,0.024314623326063156
5945,0.021875260397791862
5946,0.026631426066160202
5947,0.02638489007949829
5948,0.023915404453873634
5949,0.02142557129263878
5950,0.021440546959638596
5951,0.024100156500935555
5952,0.024078402668237686
5953,0.024610575288534164
5954,0.02709868550300598
5955,0.022903282195329666
5956,0.023847544565796852
5957,0.024050964042544365
5958,0.02408025786280632
5959,0.021941116079688072
5960,0.02561054565012455
5961,0.024305062368512154
5962,0.02590060606598854
5963,0.022999359294772148
5964,0.02177397906780243
5965,0.02417408861219883
5966,0.023839006200432777
5967,0.023842908442020416
5968,0.023210439831018448
5969,0.0227146428078413
5970,0.02517320215702057
5971,0.02348247356712818
5972,0.02704516611993313
5973,0.02265751361846924
5974,0.026250863447785378
5975,0.026910996064543724
5976,0.025210294872522354
5977,0.022400198504328728
5978,0.02646723762154579
5979,0.023953266441822052
5980,0.02121361903846264
5981,0.022743146866559982
5982,0.02244129218161106
5983,0.023893173784017563
5984,0.0214944239705801
5985,0.022971421480178833
5986,0.02221439592540264
5987,0.024178892374038696
5988,0.02291378565132618
5989,0.02352626994252205
5990,0.021445414051413536
5991,0.02362045645713806
5992,0.01940857246518135
5993,0.02404024824500084
5994,0.024295324459671974
5995,0.023528896272182465
5996,0.02503911592066288
5997,0.023521823808550835
5998,0.020423395559191704
5999,0.023591147735714912
6000,0.024875055998563766
6001,0.02277875505387783
6002,0.0212571881711483
6003,0.022973284125328064
6004,0.02293095923960209
6005,0.02468821220099926
6006,0.02439231239259243
6007,0.022898267954587936
6008,0.025530382990837097
6009,0.022686580196022987
6010,0.02376379817724228
6011,0.021864324808120728
6012,0.022134123370051384
6013,0.02196436934173107
6014,0.025716980919241905
6015,0.02431587502360344
6016,0.0235905721783638
6017,0.024749480187892914
6018,0.023700639605522156
6019,0.02152511104941368
6020,0.023361369967460632
6021,0.02584417723119259
6022,0.024894852191209793
6023,0.022688455879688263
6024,0.025248730555176735
6025,0.02448732778429985
6026,0.025446679443120956
6027,0.022427720949053764
6028,0.027232300490140915
6029,0.02346080169081688
6030,0.027509823441505432
6031,0.023303482681512833
6032,0.024186037480831146
6033,0.025202864781022072
6034,0.02301512472331524
6035,0.025967208668589592
6036,0.024303246289491653
6037,0.02397049590945244
6038,0.0236132200807333
6039,0.024066949263215065
6040,0.025410402566194534
6041,0.02432958409190178
6042,0.021156279370188713
6043,0.024677570909261703
6044,0.024737821891903877
6045,0.023634085431694984
6046,0.025138797238469124
6047,0.022756509482860565
6048,0.022953752428293228
6049,0.024216637015342712
6050,0.020280439406633377
6051,0.024928439408540726
6052,0.023731237277388573
6053,0.022313322871923447
6054,0.02714421972632408
6055,0.021730033680796623
6056,0.024744147434830666
6057,0.02017008140683174
6058,0.023582419380545616
6059,0.022298159077763557
6060,0.020408764481544495
6061,0.022721217945218086
6062,0.024687357246875763
6063,0.02212829701602459
6064,0.02546015754342079
6065,0.024005504325032234
6066,0.024596860632300377
6067,0.02048863098025322
6068,0.024057729169726372
6069,0.025668665766716003
6070,0.021715596318244934
6071,0.02464638091623783
6072,0.020519865676760674
6073,0.023948397487401962
6074,0.022534912452101707
6075,0.024619191884994507
6076,0.02399175427854061
6077,0.023832712322473526
6078,0.025224747136235237
6079,0.027248520404100418
6080,0.02431410923600197
6081,0.020059676840901375
6082,0.02318650670349598
6083,0.03112911619246006
6084,0.023850955069065094
6085,0.027604779228568077
6086,0.018928606063127518
6087,0.022836247459053993
6088,0.023261116817593575
6089,0.02614143118262291
6090,0.02218499407172203
6091,0.019953638315200806
6092,0.021190695464611053
6093,0.026508649811148643
6094,0.025689920410513878
6095,0.02407054603099823
6096,0.02571120113134384
6097,0.025920473039150238
6098,0.022718729451298714
6099,0.023486971855163574
6100,0.026084523648023605
6101,0.01932436227798462
6102,0.020468711853027344
6103,0.024076394736766815
6104,0.02441497892141342
6105,0.023757360875606537
6106,0.021462030708789825
6107,0.025172816589474678
6108,0.0222777146846056
6109,0.022290630266070366
6110,0.020789319649338722
6111,0.021555593237280846
6112,0.02429463155567646
6113,0.025592107325792313
6114,0.026955043897032738
6115,0.02526136301457882
6116,0.024941597133874893
6117,0.023490987718105316
6118,0.02677924931049347
6119,0.02515811286866665
6120,0.02494705095887184
6121,0.025234831497073174
6122,0.022533321753144264
6123,0.02788912132382393
6124,0.02215278521180153
6125,0.025085745379328728
6126,0.024405555799603462
6127,0.0233200304210186
6128,0.02098849229514599
6129,0.02619444578886032
6130,0.022778693586587906
6131,0.023237010464072227
6132,0.02356782741844654
6133,0.024065358564257622
6134,0.02237011305987835
6135,0.023128816857933998
6136,0.02350521646440029
6137,0.024844933301210403
6138,0.026389935985207558
6139,0.025047682225704193
6140,0.022052045911550522
6141,0.025039171800017357
6142,0.02365758642554283
6143,0.022077124565839767
6144,0.025181373581290245
6145,0.021580861881375313
6146,0.025711696594953537
6147,0.023701244965195656
6148,0.023382922634482384
6149,0.028247598558664322
6150,0.02134321816265583
6151,0.021942971274256706
6152,0.027571769431233406
6153,0.023711955174803734
6154,0.01969871111214161
6155,0.02371598593890667
6156,0.023271016776561737
6157,0.024485358968377113
6158,0.025693371891975403
6159,0.026164008304476738
6160,0.024079764261841774
6161,0.023808637633919716
6162,0.024578941985964775
6163,0.024133719503879547
6164,0.024415334686636925
6165,0.020630624145269394
6166,0.02385706827044487
6167,0.02374238520860672
6168,0.024959856644272804
6169,0.023556986823678017
6170,0.02592569775879383
6171,0.022810759022831917
6172,0.026258764788508415
6173,0.02431502193212509
6174,0.023510294035077095
6175,0.02525615319609642
6176,0.02271568775177002
6177,0.023661978542804718
6178,0.022072115913033485
6179,0.02356557548046112
6180,0.024265961721539497
6181,0.026185808703303337
6182,0.02088668942451477
6183,0.0275108702480793
6184,0.023043347522616386
6185,0.02336239255964756
6186,0.024036794900894165
6187,0.027806339785456657
6188,0.021871520206332207
6189,0.022224685177206993
6190,0.02260722778737545
6191,0.024049973115324974
6192,0.020032670348882675
6193,0.023518452420830727
6194,0.022965354844927788
6195,0.02463679574429989
6196,0.022722626104950905
6197,0.02416335605084896
6198,0.02158440090715885
6199,0.02399866096675396
6200,0.025110259652137756
6201,0.02429364249110222
6202,0.021198518574237823
6203,0.023213421925902367
6204,0.02677377127110958
6205,0.025049274787306786
6206,0.02436969429254532
6207,0.02178775705397129
6208,0.021896108984947205
6209,0.022768879309296608
6210,0.024234995245933533
6211,0.02463424950838089
6212,0.023987021297216415
6213,0.023871347308158875
6214,0.025212638080120087
6215,0.022509833797812462
6216,0.023930877447128296
6217,0.02355177327990532
6218,0.02377294935286045
6219,0.023287706077098846
6220,0.021003056317567825
6221,0.025332080200314522
6222,0.023801108822226524
6223,0.02175980992615223
6224,0.022884637117385864
6225,0.025152966380119324
6226,0.021792171522974968
6227,0.02477559633553028
6228,0.02318728342652321
6229,0.024128315970301628
6230,0.02174125425517559
6231,0.022138061001896858
6232,0.023137837648391724
6233,0.020735090598464012
6234,0.023674173280596733
6235,0.023241102695465088
6236,0.021118083968758583
6237,0.024948354810476303
6238,0.0218950305134058
6239,0.025989020243287086
6240,0.02260550670325756
6241,0.022658299654722214
6242,0.022731272503733635
6243,0.02174978330731392
6244,0.021210098639130592
6245,0.024446284398436546
6246,0.02359357662498951
6247,0.019565042108297348
6248,0.023933688178658485
6249,0.022950364276766777
6250,0.024788230657577515
6251,0.02320096455514431
6252,0.025432392954826355
6253,0.024195771664381027
6254,0.02315652184188366
6255,0.02458275854587555
6256,0.023075222969055176
6257,0.02116747945547104
6258,0.024366088211536407
6259,0.022267978638410568
6260,0.024099115282297134
6261,0.022206071764230728
6262,0.022988148033618927
6263,0.025332052260637283
6264,0.022880511358380318
6265,0.022946331650018692
6266,0.02450498566031456
6267,0.018998945131897926
6268,0.026439357548952103
6269,0.0233610887080431
6270,0.025267213582992554
6271,0.020298706367611885
6272,0.025052521377801895
6273,0.025430792942643166
6274,0.021250762045383453
6275,0.024440022185444832
6276,0.02571723237633705
6277,0.025179103016853333
6278,0.023242497816681862
6279,0.01973782293498516
6280,0.022400738671422005
6281,0.022636033594608307
6282,0.027911951765418053
6283,0.02276492677628994
6284,0.023147422820329666
6285,0.026527665555477142
6286,0.022328872233629227
6287,0.024174118414521217
6288,0.026995128020644188
6289,0.021582841873168945
6290,0.019176000729203224
6291,0.023050593212246895
6292,0.023240789771080017
6293,0.025830689817667007
6294,0.022325389087200165
6295,0.02295326627790928
6296,0.020409079268574715
6297,0.02706577256321907
6298,0.022083401679992676
6299,0.024398332461714745
6300,0.022136138752102852
6301,0.023317933082580566
6302,0.025528594851493835
6303,0.022159576416015625
6304,0.022381775081157684
6305,0.02442973293364048
6306,0.024928035214543343
6307,0.025232452899217606
6308,0.02759424038231373
6309,0.02728508599102497
6310,0.022950993850827217
6311,0.027756456285715103
6312,0.023806700482964516
6313,0.019539566710591316
6314,0.023502632975578308
6315,0.021603288128972054
6316,0.025295758619904518
6317,0.02033609338104725
6318,0.02447817474603653
6319,0.0229388065636158
6320,0.026549499481916428
6321,0.022240223363041878
6322,0.024585964158177376
6323,0.020930349826812744
6324,0.022382723167538643
6325,0.021919528022408485
6326,0.023662978783249855
6327,0.02276431955397129
6328,0.022905804216861725
6329,0.022875813767313957
6330,0.024905161932110786
6331,0.025303151458501816
6332,0.026506731286644936
6333,0.022145112976431847
6334,0.025057464838027954
6335,0.021733060479164124
6336,0.024215059354901314
6337,0.025301910936832428
6338,0.026280295103788376
6339,0.022133657708764076
6340,0.025923753157258034
6341,0.023038528859615326
6342,0.02238043025135994
6343,0.02227557823061943
6344,0.02841481752693653
6345,0.024256080389022827
6346,0.023533450439572334
6347,0.026018016040325165
6348,0.02324032038450241
6349,0.02042785845696926
6350,0.0254990141838789
6351,0.02603989653289318
6352,0.02574749104678631
6353,0.02394481562077999
6354,0.02079416997730732
6355,0.024534085765480995
6356,0.021051358431577682
6357,0.022422313690185547
6358,0.02335960417985916
6359,0.020875174552202225
6360,0.021771762520074844
6361,0.02236553281545639
6362,0.023924333974719048
6363,0.024505237117409706
6364,0.024480557069182396
6365,0.02207457274198532
6366,0.024532869458198547
6367,0.023114757612347603
6368,0.02587886154651642
6369,0.027795186266303062
6370,0.023650342598557472
6371,0.021561911329627037
6372,0.021812807768583298
6373,0.025759471580386162
6374,0.02250681072473526
6375,0.02330101653933525
6376,0.024814216420054436
6377,0.02276832051575184
6378,0.0241714958101511
6379,0.02436869964003563
6380,0.02401413768529892
6381,0.02130560763180256
6382,0.026971131563186646
6383,0.022953519597649574
6384,0.022097768262028694
6385,0.024716701358556747
6386,0.024381406605243683
6387,0.020484164357185364
6388,0.022279104217886925
6389,0.022315943613648415
6390,0.023469092324376106
6391,0.022697292268276215
6392,0.020564895123243332
6393,0.024390261620283127
6394,0.023404471576213837
6395,0.02681560255587101
6396,0.02656889520585537
6397,0.026205169036984444
6398,0.02243409864604473
6399,0.026058215647935867
6400,0.021834461018443108
6401,0.026267092674970627
6402,0.02567308582365513
6403,0.023038923740386963
6404,0.024896245449781418
6405,0.02547599747776985
6406,0.022307513281702995
6407,0.023269474506378174
6408,0.023474540561437607
6409,0.025391360744833946
6410,0.026059236377477646
6411,0.020725565031170845
6412,0.024013111367821693
6413,0.02435372769832611
6414,0.024953406304121017
6415,0.021678339689970016
6416,0.023246433585882187
6417,0.025345712900161743
6418,0.023160357028245926
6419,0.020329294726252556
6420,0.02360663190484047
6421,0.020836390554904938
6422,0.02288157492876053
6423,0.02411460131406784
6424,0.028352970257401466
6425,0.025385593995451927
6426,0.025301797315478325
6427,0.023202601820230484
6428,0.0231286883354187
6429,0.02423962764441967
6430,0.02308146469295025
6431,0.023449603468179703
6432,0.029631366953253746
6433,0.021414630115032196
6434,0.02259131520986557
6435,0.02617678977549076
6436,0.02568698301911354
6437,0.027027200907468796
6438,0.023831196129322052
6439,0.02477911114692688
6440,0.02531673014163971
6441,0.022298190742731094
6442,0.029177460819482803
6443,0.02621554024517536
6444,0.022269560024142265
6445,0.023423906415700912
6446,0.02335972711443901
6447,0.023965096101164818
6448,0.022509220987558365
6449,0.02203134447336197
6450,0.02195758931338787
6451,0.02327888272702694
6452,0.02151336707174778
6453,0.02569829858839512
6454,0.026167307049036026
6455,0.02165118418633938
6456,0.022879665717482567
6457,0.02346215583384037
6458,0.0215732641518116
6459,0.02361990697681904
6460,0.024154148995876312
6461,0.02002628520131111
6462,0.024319501593708992
6463,0.022090107202529907
6464,0.022725827991962433
6465,0.02617519162595272
6466,0.023470385000109673
6467,0.02219349704682827
6468,0.023367103189229965
6469,0.021145081147551537
6470,0.02252202294766903
6471,0.026033597066998482
6472,0.02336801216006279
6473,0.023267677053809166
6474,0.022323865443468094
6475,0.023655010387301445
6476,0.02274426631629467
6477,0.023699874058365822
6478,0.023804549127817154
6479,0.02352369949221611
6480,0.025134608149528503
6481,0.02131299301981926
6482,0.02155269682407379
6483,0.021111782640218735
6484,0.024632686749100685
6485,0.022186430171132088
6486,0.023745553568005562
6487,0.021480906754732132
6488,0.02123807743191719
6489,0.026015691459178925
6490,0.022360380738973618
6491,0.023001544177532196
6492,0.023230884224176407
6493,0.02655494026839733
6494,0.023095084354281425
6495,0.027106499299407005
6496,0.025455310940742493
6497,0.02521701715886593
6498,0.021320337429642677
6499,0.02436990849673748
6500,0.023700792342424393
6501,0.02188550867140293
6502,0.025142280384898186
6503,0.024983057752251625
6504,0.024967048317193985
6505,0.02120610512793064
6506,0.023648157715797424
6507,0.021487301215529442
6508,0.02614159882068634
6509,0.022677967324852943
6510,0.021517623215913773
6511,0.021734541282057762
6512,0.022667666897177696
6513,0.024236584082245827
6514,0.025908121839165688
6515,0.021952006965875626
6516,0.021975791081786156
6517,0.02288675308227539
6518,0.023626355454325676
6519,0.019203325733542442
6520,0.02394963800907135
6521,0.024507135152816772
6522,0.021741827949881554
6523,0.01921849325299263
6524,0.02454700507223606
6525,0.024455131962895393
6526,0.023828275501728058
6527,0.021465154364705086
6528,0.02355385757982731
6529,0.023428013548254967
6530,0.023314131423830986
6531,0.023715637624263763
6532,0.023038506507873535
6533,0.02517913281917572
6534,0.02748735249042511
6535,0.018534690141677856
6536,0.023948002606630325
6537,0.023396510630846024
6538,0.02327759936451912
6539,0.025949420407414436
6540,0.025163965299725533
6541,0.02431904710829258
6542,0.022785495966672897
6543,0.02275392785668373
6544,0.02349892631173134
6545,0.022328509017825127
6546,0.020180711522698402
6547,0.02494792640209198
6548,0.02247272990643978
6549,0.02349078841507435
6550,0.020882606506347656
6551,0.023330576717853546
6552,0.02135183848440647
6553,0.022263966500759125
6554,0.020289139822125435
6555,0.0236662644892931
6556,0.023146262392401695
6557,0.02475431002676487
6558,0.023615747690200806
6559,0.024862458929419518
6560,0.021229885518550873
6561,0.025025250390172005
6562,0.023941919207572937
6563,0.02252994291484356
6564,0.026681864634156227
6565,0.02364792861044407
6566,0.021445516496896744
6567,0.020242447033524513
6568,0.02497538924217224
6569,0.02386830374598503
6570,0.020642299205064774
6571,0.02363850362598896
6572,0.02133496291935444
6573,0.023707209154963493
6574,0.021127549931406975
6575,0.021990349516272545
6576,0.023939987644553185
6577,0.02614644728600979
6578,0.02824636735022068
6579,0.026165831834077835
6580,0.02506302297115326
6581,0.02594473399221897
6582,0.022653603926301003
6583,0.021080488339066505
6584,0.02276759408414364
6585,0.023391950875520706
6586,0.024357683956623077
6587,0.020839886739850044
6588,0.02213156595826149
6589,0.02397979609668255
6590,0.022879164665937424
6591,0.022703249007463455
6592,0.022576138377189636
6593,0.021936703473329544
6594,0.02279914729297161
6595,0.022975599393248558
6596,0.02268301323056221
6597,0.024264246225357056
6598,0.024619918316602707
6599,0.024838143959641457
6600,0.020954271778464317
6601,0.024401910603046417
6602,0.024037670344114304
6603,0.024678081274032593
6604,0.02216465398669243
6605,0.023955153301358223
6606,0.022943858057260513
6607,0.026335572823882103
6608,0.022590521723031998
6609,0.02349962666630745
6610,0.024070531129837036
6611,0.02452664263546467
6612,0.02749839797616005
6613,0.022898448631167412
6614,0.02286280132830143
6615,0.0255715474486351
6616,0.02166588418185711
6617,0.021541625261306763
6618,0.02262299880385399
6619,0.022195905447006226
6620,0.02350865863263607
6621,0.01977389305830002
6622,0.02242470532655716
6623,0.024763012304902077
6624,0.024328166618943214
6625,0.025541556999087334
6626,0.02361874282360077
6627,0.02518894150853157
6628,0.02440560795366764
6629,0.021779201924800873
6630,0.023185649886727333
6631,0.024800287559628487
6632,0.026156708598136902
6633,0.023701414465904236
6634,0.020544514060020447
6635,0.02494898810982704
6636,0.022051600739359856
6637,0.022763226181268692
6638,0.01980832777917385
6639,0.020770546048879623
6640,0.02137880027294159
6641,0.0230729877948761
6642,0.02244664914906025
6643,0.021155014634132385
6644,0.024944545701146126
6645,0.02590322121977806
6646,0.022794324904680252
6647,0.021891389042139053
6648,0.026698004454374313
6649,0.024096058681607246
6650,0.022121243178844452
6651,0.025484703481197357
6652,0.02529389224946499
6653,0.021752886474132538
6654,0.02295875921845436
6655,0.02356916479766369
6656,0.024971522390842438
6657,0.022814322263002396
6658,0.02131805568933487
6659,0.0215250663459301
6660,0.026652488857507706
6661,0.02450004778802395
6662,0.022690078243613243
6663,0.02052823081612587
6664,0.023166904225945473
6665,0.02574622444808483
6666,0.023098845034837723
6667,0.023008165881037712
6668,0.023694653064012527
6669,0.022150840610265732
6670,0.025557195767760277
6671,0.01832141913473606
6672,0.021722739562392235
6673,0.021515456959605217
6674,0.02062864415347576
6675,0.022648552432656288
6676,0.024011459201574326
6677,0.018188998103141785
6678,0.022167878225445747
6679,0.021925531327724457
6680,0.022204486653208733
6681,0.02482542023062706
6682,0.022792953997850418
6683,0.021745245903730392
6684,0.024092087522149086
6685,0.021505817770957947
6686,0.02324068546295166
6687,0.020414210855960846
6688,0.020732199773192406
6689,0.02277185022830963
6690,0.02572307549417019
6691,0.0231340192258358
6692,0.02239423617720604
6693,0.023213233798742294
6694,0.023596467450261116
6695,0.024974970147013664
6696,0.022322602570056915
6697,0.022176887840032578
6698,0.024136582389473915
6699,0.02255707047879696
6700,0.022308386862277985
6701,0.021839415654540062
6702,0.020853225141763687
6703,0.02137243188917637
6704,0.02439018338918686
6705,0.02366803213953972
6706,0.022545019164681435
6707,0.021432414650917053
6708,0.023340802639722824
6709,0.021054593846201897
6710,0.02214767411351204
6711,0.025945883244276047
6712,0.02356928028166294
6713,0.023947061970829964
6714,0.019787238910794258
6715,0.02178793027997017
6716,0.023899730294942856
6717,0.0248575359582901
6718,0.02055826038122177
6719,0.025074778124690056
6720,0.020719682797789574
6721,0.025106480345129967
6722,0.023765334859490395
6723,0.02118237502872944
6724,0.021509863436222076
6725,0.023234521970152855
6726,0.020017867907881737
6727,0.024658503010869026
6728,0.021780913695693016
6729,0.023505238816142082
6730,0.022677939385175705
6731,0.022922314703464508
6732,0.022635508328676224
6733,0.023635130375623703
6734,0.02357235550880432
6735,0.025979556143283844
6736,0.027117541059851646
6737,0.02475649118423462
6738,0.02461996115744114
6739,0.023151028901338577
6740,0.023504961282014847
6741,0.021589793264865875
6742,0.021921640262007713
6743,0.021876376122236252
6744,0.02424694038927555
6745,0.022596921771764755
6746,0.02322370558977127
6747,0.02181810699403286
6748,0.024581652134656906
6749,0.020041074603796005
6750,0.025780001655220985
6751,0.02041502110660076
6752,0.024135250598192215
6753,0.022553136572241783
6754,0.02389800362288952
6755,0.023026704788208008
6756,0.024078579619526863
6757,0.020926745608448982
6758,0.02210175059735775
6759,0.022294340655207634
6760,0.022920804098248482
6761,0.02457222156226635
6762,0.021302251145243645
6763,0.021559756249189377
6764,0.02263041026890278
6765,0.024858634918928146
6766,0.020381886512041092
6767,0.020634574815630913
6768,0.022294819355010986
6769,0.025408273562788963
6770,0.021082201972603798
6771,0.022353582084178925
6772,0.02712128683924675
6773,0.02529180236160755
6774,0.02254692278802395
6775,0.024917734786868095
6776,0.02407326176762581
6777,0.022604389116168022
6778,0.023934410884976387
6779,0.022494366392493248
6780,0.025367964059114456
6781,0.023901736363768578
6782,0.021993838250637054
6783,0.022609500214457512
6784,0.02298961952328682
6785,0.02132783643901348
6786,0.02422352135181427
6787,0.02540714666247368
6788,0.025942020118236542
6789,0.022312354296445847
6790,0.024071363732218742
6791,0.023325156420469284
6792,0.022984137758612633
6793,0.02448773756623268
6794,0.023940086364746094
6795,0.02316945046186447
6796,0.024094585329294205
6797,0.024916019290685654
6798,0.020444748923182487
6799,0.02487357147037983
6800,0.02434268407523632
6801,0.02272983081638813
6802,0.023579362779855728
6803,0.021673128008842468
6804,0.02378482185304165
6805,0.021527564153075218
6806,0.023187292739748955
6807,0.02136385813355446
6808,0.023645706474781036
6809,0.024618063122034073
6810,0.02091783843934536
6811,0.022600287571549416
6812,0.024761904031038284
6813,0.023290522396564484
6814,0.024400267750024796
6815,0.020243918523192406
6816,0.02371516078710556
6817,0.021634448319673538
6818,0.02246338315308094
6819,0.023663317784667015
6820,0.023193664848804474
6821,0.01999206840991974
6822,0.020706305280327797
6823,0.02255946397781372
6824,0.01853913441300392
6825,0.023038828745484352
6826,0.021336467936635017
6827,0.024042421951889992
6828,0.02266892045736313
6829,0.021817008033394814
6830,0.026479579508304596
6831,0.024964304640889168
6832,0.023187479004263878
6833,0.023644311353564262
6834,0.025514058768749237
6835,0.021630248054862022
6836,0.02228999137878418
6837,0.025918833911418915
6838,0.02191266231238842
6839,0.02092573419213295
6840,0.022377435117959976
6841,0.02466021664440632
6842,0.020096467807888985
6843,0.022802339866757393
6844,0.020400362089276314
6845,0.02372448891401291
6846,0.022542251273989677
6847,0.019939178600907326
6848,0.024870557710528374
6849,0.025421742349863052
6850,0.02459542080760002
6851,0.025308918207883835
6852,0.02273835614323616
6853,0.026010818779468536
6854,0.020251447334885597
6855,0.02246859297156334
6856,0.026041055098176003
6857,0.022360770031809807
6858,0.02208350971341133
6859,0.02329372800886631
6860,0.023165153339505196
6861,0.02154850959777832
6862,0.02117650769650936
6863,0.023150386288762093
6864,0.020910445600748062
6865,0.024144550785422325
6866,0.02189190313220024
6867,0.022807998582720757
6868,0.024370267987251282
6869,0.022901585325598717
6870,0.021967021748423576
6871,0.0219007208943367
